ts,PID,TRUN,TSLPI,TSLPU,POLI,NICE,PRI,RTPR,CPUNR,Status,EXC,State,CPU,CMD,class
1666570715,2799,0,3,0,norm,0,122,0,0,-,0,S,0.0,indicator-keyb,normal
1666570870,2419,0,1,0,norm,0,122,0,1,-,0,S,0.0,init,normal
1666571020,1240,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-socket,normal
1666571160,3211,0,3,0,norm,10,132,0,3,-,0,S,0.0,update-manager,normal
1666571385,2800,0,2,0,norm,0,122,0,0,-,0,S,0.0,indicator-appl,normal
1666571455,2772,0,4,0,norm,0,122,0,1,-,0,S,0.0,indicator-mess,normal
1666571595,1686,0,1,0,norm,0,122,0,3,-,0,S,0.0,krb5kdc,normal
1666571665,4464,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666571680,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666571710,4124,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1666571820,1534,0,1,0,norm,0,122,0,3,-,0,S,0.2,Xorg,normal
1666571835,4466,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666572350,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666572420,2887,0,3,0,norm,0,122,0,1,-,0,S,0.0,nm-applet,normal
1666572790,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666573010,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666573040,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666573080,4466,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1666573230,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666573295,4465,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666573315,3770,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666573480,3767,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666573820,2885,0,3,0,norm,0,122,0,0,-,0,S,0.0,polkit-gnome-a,normal
1666573930,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666573980,3247,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1666574105,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666574325,4466,1,0,0,norm,20,102,0,0,-,0,R,0.02,atop,normal
1666574330,4464,1,0,0,norm,20,102,0,2,-,0,R,0.02,atop,normal
1666574445,3247,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1666574770,2781,0,6,0,norm,0,122,0,1,-,0,S,0.0,indicator-date,normal
1666575020,3769,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666575105,4124,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:0,normal
1666575215,2889,0,4,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1666575305,3769,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666575315,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666575340,3882,0,3,0,norm,0,122,0,0,-,0,S,0.01,ostinato,normal
1666575355,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666575400,2615,0,4,0,norm,0,122,0,0,-,0,S,0.0,unity-settings,normal
1666575785,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666576020,1534,0,1,0,norm,0,122,0,3,-,0,S,0.5,Xorg,normal
1666576120,2615,0,4,0,norm,0,122,0,1,-,0,S,0.0,unity-settings,normal
1666576205,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666576240,1431,0,5,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1666576410,4515,0,5,0,norm,0,122,0,3,-,0,S,0.14,wireshark,normal
1666576455,4464,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1666576460,3769,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666576600,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666576735,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666576995,3768,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666577085,3058,0,3,0,norm,0,122,0,0,-,0,S,0.0,telepathy-indi,normal
1666577245,2552,0,4,0,norm,0,122,0,2,-,0,S,0.0,bamfdaemon,normal
1666577285,4515,1,4,0,norm,0,122,0,2,-,0,R,0.12,wireshark,normal
1666577330,3770,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666577500,2552,0,4,0,norm,0,122,0,1,-,0,S,0.0,bamfdaemon,normal
1666578035,1431,0,3,0,norm,0,122,0,0,-,0,S,0.0,whoopsie,normal
1666578055,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1666578240,4464,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666578245,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666578270,3882,0,3,0,norm,0,122,0,0,-,0,S,0.01,ostinato,normal
1666578530,3074,0,7,0,norm,0,122,0,0,-,0,S,0.0,zeitgeist-data,normal
1666578715,2866,0,8,0,norm,0,122,0,2,-,0,S,0.05,compiz,normal
1666578900,4467,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666579140,2789,0,3,0,norm,0,122,0,0,-,0,S,0.0,indicator-prin,normal
1666579175,2417,0,6,0,norm,0,122,0,0,-,0,S,0.0,gnome-keyring-,normal
1666579180,1463,0,1,0,norm,0,122,0,1,-,0,S,0.0,irqbalance,normal
1666579255,4466,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666579480,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666579515,2901,1,2,0,norm,0,122,0,1,-,0,R,0.0,vmtoolsd,normal
1666579760,2876,0,4,0,norm,0,122,0,3,-,0,S,0.0,goa-daemon,normal
1666579870,4554,0,0,0,0,0,2,0,0,NE,0,E,0.0,<dpkg>,normal
1666579900,4562,0,1,0,norm,0,122,0,2,N,0,S,0.14,tcpdump,normal
1666579975,2593,0,3,0,norm,0,122,0,1,-,0,S,0.01,ibus-daemon,normal
1666580025,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666580110,2581,0,2,0,norm,0,122,0,2,-,0,S,0.0,at-spi2-regist,normal
1666580200,3770,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666580640,2800,0,2,0,norm,0,122,0,1,-,0,S,0.0,indicator-appl,normal
1666580655,2417,0,7,0,norm,0,122,0,1,-,0,S,0.0,gnome-keyring-,normal
1666580730,2552,0,4,0,norm,0,122,0,1,-,0,S,0.01,bamfdaemon,normal
1666580745,3767,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666580895,2419,0,1,0,norm,0,122,0,3,-,0,S,0.0,init,normal
1666580975,3882,0,3,0,norm,0,122,0,2,-,0,S,0.01,ostinato,normal
1666580980,3769,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666581000,2889,0,5,0,norm,0,122,0,3,-,0,S,0.01,nautilus,normal
1666581045,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666581235,3211,0,3,0,norm,10,132,0,3,-,0,S,0.0,update-manager,normal
1666581270,2922,0,3,0,norm,0,122,0,1,-,0,S,0.0,gvfs-udisks2-v,normal
1666581455,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1666581480,2890,0,4,0,norm,19,141,0,1,-,0,S,0.0,tracker-miner-,normal
1666581535,1216,0,4,0,norm,0,122,0,3,-,0,S,0.0,NetworkManager,normal
1666581715,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1666581880,3289,0,60,0,norm,0,122,0,3,-,0,S,0.01,SLAM,normal
1666582080,3768,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666582280,4464,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666582320,4124,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1666582420,4467,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666582425,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666582430,4124,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1666582675,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1666582680,1760,0,1,0,norm,0,122,0,1,-,0,S,0.0,haveged,normal
1666582850,3178,0,4,0,norm,0,122,0,2,-,0,S,0.0,update-notifie,normal
1666582945,4562,0,1,0,norm,0,122,0,3,-,0,S,0.01,tcpdump,normal
1666582975,3768,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666583125,4466,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666583160,3289,0,63,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666583180,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666583200,4124,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:0,normal
1666583225,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666583365,1760,0,1,0,norm,0,122,0,3,-,0,S,0.0,haveged,normal
1666583440,4466,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666583545,4464,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666583590,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666583605,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666583680,3769,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666583750,1431,0,3,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1666583795,4466,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666583850,2866,0,8,0,norm,0,122,0,2,-,0,S,0.0,compiz,normal
1666583950,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666584000,4562,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1666584040,3770,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666584165,4467,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666584320,4465,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666584505,4124,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1666584530,3349,0,22,0,norm,0,122,0,2,-,0,S,0.12,Web-Content,normal
1666584755,3349,0,22,0,norm,0,122,0,2,-,0,S,0.11,Web-Content,normal
1666584775,4467,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666584915,4466,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666585065,3768,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666585135,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666585165,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666585240,1943,0,2,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1666585255,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666585335,2901,0,3,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1666585585,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666585880,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1666585920,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666585975,3289,0,61,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666586415,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666586430,3247,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1666586505,4466,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666586515,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666586730,4464,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1666586785,2639,0,3,0,norm,0,122,0,0,-,0,S,0.0,unity-panel-se,normal
1666586805,3247,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1666586865,3767,1,0,0,norm,20,102,0,3,-,0,R,0.0,atop,normal
1666587215,3767,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666587410,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666587450,3769,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666587555,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666587690,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666587755,3289,0,61,0,norm,0,122,0,0,-,0,S,0.0,SLAM,normal
1666587805,3079,0,2,0,norm,0,122,0,2,-,0,S,0.0,zeitgeist-daem,normal
1666588005,3767,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666588015,1534,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1666588035,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666588190,4562,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1666588235,3882,0,3,0,norm,0,122,0,0,-,0,S,0.0,ostinato,normal
1666588245,2889,0,5,0,norm,0,122,0,0,-,0,S,0.0,nautilus,normal
1666588350,3289,0,61,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666588405,2552,0,4,0,norm,0,122,0,2,-,0,S,0.0,bamfdaemon,normal
1666588570,4467,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666588675,4467,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666588895,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666588915,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666588945,4467,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666588985,2625,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1666589000,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666589025,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666589080,3767,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666589355,2615,0,4,0,norm,0,122,0,2,-,0,S,0.0,unity-settings,normal
1666589610,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666589620,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666589670,3882,0,3,0,norm,0,122,0,0,-,0,S,0.0,ostinato,normal
1666589710,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1666589720,2876,0,4,0,norm,0,122,0,3,-,0,S,0.0,goa-daemon,normal
1666589755,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666589760,4466,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666589900,3769,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666590145,4465,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666590200,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666590240,4465,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666590275,2889,0,5,0,norm,0,122,0,0,-,0,S,0.0,nautilus,normal
1666590280,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666590375,3769,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666590400,2866,0,8,0,norm,0,122,0,2,-,0,S,0.0,compiz,normal
1666590450,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666590665,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666590675,3349,0,22,0,norm,0,122,0,2,-,0,S,0.25,Web-Content,normal
1666590710,3769,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666590720,4467,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666590775,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666590820,1463,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1666590905,3882,0,3,0,norm,0,122,0,1,-,0,S,0.01,ostinato,normal
1666590920,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666591035,2866,0,10,0,norm,0,122,0,2,-,0,S,0.3,compiz,normal
1666591070,3767,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1666591245,3178,0,4,0,norm,0,122,0,2,-,0,S,0.0,update-notifie,normal
1666591270,3211,0,3,0,norm,10,132,0,0,-,0,S,0.0,update-manager,normal
1666591325,3058,0,3,0,norm,0,122,0,2,-,0,S,0.0,telepathy-indi,normal
1666591355,4043,0,1,0,norm,0,122,0,0,-,0,S,0.0,bash,normal
1666591370,3079,0,2,0,norm,0,122,0,2,-,0,S,0.0,zeitgeist-daem,normal
1666591615,1348,0,1,0,norm,0,122,0,3,-,0,S,0.0,getty,normal
1666591710,3885,1,11,0,norm,0,122,0,0,-,0,S,0.96,drone,normal
1666591730,4562,0,1,0,norm,0,122,0,1,-,0,S,0.04,tcpdump,normal
1666591835,4466,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666591890,2842,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/3:2,normal
1666591895,2880,0,5,0,norm,0,122,0,1,-,0,S,0.0,evolution-cale,normal
1666592270,1396,0,1,0,norm,0,122,0,2,-,0,S,0.0,dovecot,normal
1666592360,2098,0,1,0,norm,0,122,0,2,-,0,S,0.0,atop,normal
1666592395,4562,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1666592415,4467,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666592490,2027,0,1,0,norm,0,122,0,2,-,0,S,0.0,atop,normal
1666592520,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666592655,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666592695,3767,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1666592705,4466,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666592810,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666592835,4464,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1666592865,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666592870,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666592875,4488,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:1,normal
1666592945,4562,0,1,0,norm,0,122,0,2,-,0,S,0.02,tcpdump,normal
1666592975,3767,1,0,0,norm,20,102,0,3,-,0,R,0.0,atop,normal
1666593155,2639,0,3,0,norm,0,122,0,0,-,0,S,0.0,unity-panel-se,normal
1666593180,4488,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:1,normal
1666593345,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666593515,3289,0,60,0,norm,0,122,0,0,-,0,S,0.0,SLAM,normal
1666593535,2625,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1666593720,1431,0,3,0,norm,0,122,0,0,-,0,S,0.0,whoopsie,normal
1666593725,1216,0,4,0,norm,0,122,0,2,-,0,S,0.0,NetworkManager,normal
1666593855,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1666594075,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666594090,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666594140,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666594210,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666594245,4562,0,1,0,norm,0,122,0,2,-,0,S,0.02,tcpdump,normal
1666594265,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666594300,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666594395,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666594490,4467,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666594525,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666594565,4615,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1666594970,4488,0,1,0,norm,0,122,0,2,-,0,S,0.0,kworker/u256:1,normal
1666595025,4467,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666595160,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666595310,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666595355,4467,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666595405,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1666595455,3768,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666595605,1534,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1666595695,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666595850,4488,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:1,normal
1666595990,2625,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1666596010,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666596325,3770,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666596340,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666596390,2512,0,1,0,norm,0,122,0,2,-,0,S,0.0,dbus-daemon,normal
1666596440,3770,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666596455,4465,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666596470,3767,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666596490,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666596630,2615,0,4,0,norm,0,122,0,3,-,0,S,0.0,unity-settings,normal
1666596725,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666596815,3882,0,3,0,norm,0,122,0,3,-,0,S,0.0,ostinato,normal
1666596825,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666596835,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666596865,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666596870,3349,0,22,0,norm,0,122,0,3,-,0,S,0.1,Web-Content,normal
1666596930,1534,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1666596935,3882,0,3,0,norm,0,122,0,3,-,0,S,0.0,ostinato,normal
1666596945,2889,0,5,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1666596985,2590,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-dbus-b,normal
1666597105,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666597110,2590,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-dbus-b,normal
1666597125,4562,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1666597165,3767,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666597250,2866,0,9,0,norm,0,122,0,3,-,0,S,0.01,compiz,normal
1666597280,3770,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666597285,3767,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666597305,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666597425,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666597615,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666597680,3767,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666597720,3247,0,4,0,norm,0,122,0,1,-,0,S,0.0,gnome-terminal,normal
1666597765,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666597800,3768,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666597975,4488,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:1,normal
1666597980,2880,0,5,0,norm,0,122,0,3,-,0,S,0.0,evolution-cale,normal
1666598105,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1666598180,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666598380,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1666598520,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666598535,3349,1,21,0,norm,0,122,0,3,-,0,R,0.11,Web-Content,normal
1666598540,4562,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1666598710,3768,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666598755,1943,0,2,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1666598775,3349,0,22,0,norm,0,122,0,2,-,0,S,0.09,Web-Content,normal
1666598860,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666598875,3247,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1666599245,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1666599250,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666599295,2552,0,4,0,norm,0,122,0,3,-,0,S,0.0,bamfdaemon,normal
1666599305,3403,0,3,0,norm,0,122,0,1,-,0,S,0.0,deja-dup-monit,normal
1666599310,2512,0,1,0,norm,0,122,0,1,-,0,S,0.0,dbus-daemon,normal
1666599390,3767,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666599615,4465,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666599970,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666600085,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1666600180,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666600215,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666600225,3349,0,22,0,norm,0,122,0,2,-,0,S,0.09,Web-Content,normal
1666600235,2866,0,9,0,norm,0,122,0,1,-,0,S,0.01,compiz,normal
1666600240,4466,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666600340,2590,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-dbus-b,normal
1666600350,3349,1,21,0,norm,0,122,0,3,-,0,R,0.09,Web-Content,normal
1666600515,3768,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666600625,3768,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666600635,4464,1,0,0,norm,20,102,0,0,-,0,R,0.01,atop,normal
1666600735,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666600740,3349,0,22,0,norm,0,122,0,2,-,0,S,0.12,Web-Content,normal
1666600865,2590,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1666600890,4562,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
